Num_Registre,Nom,Responsable,Adreca,Telefon,Email,Barri,Districte_Govern,Desactualitzat,Seccio,Grup,ubicacio_location_lat,ubicacio_location_lng,CODI_ENS,NOM_ENS
14.0,ASSOCIACIÓ PROVINCIAL DE PARALISI CEREBRAL - LA MUNTANYETA,Rosa Maria Rizo Solanes,"Muntanya de Sant Pere, s/n 43007 TARRAGONA",977217604,appc@appctarragona.org,MONT SANT PERE SACELADES,Eixample,No,Assistencials,Serveis Sanitaris,41.1379271,1.293919,4314820002,AJUNTAMENT DE TARRAGONA
60.0,Associació Espanyola Contra el Càncer-Deleg. Tarragona,Federico Adán Domenech,"Avda. Roma, núm. 6, Local A, 43005 TARRAGONA",977222296 - 607944421,tarragona@aecc.es,,Eixample,No,Assistencials,Suport a malalties,41.118489,1.2431944,4314820002,AJUNTAMENT DE TARRAGONA
80.0,ASSOCIACIÓ PROVINCIAL DE LARINGECTOMITZATS I MUTILATS DE LA VEU,DIEGO CONDÓN PADILLA,"PERE MARTELL, 13, 3R.1ª 43001 TARRAGONA",977241441,apltarragona@terra.es,CENTRE TARRAGONA,Eixample,Sí,Assistencials,Suport a malalties,41.1168588,1.2443216,4314820002,AJUNTAMENT DE TARRAGONA
307.0,ALCER TARRAGONA,,"C/ AUGUST, 20,ENT.DESPATX 3 43003 TARRAGONA",977241600 - 977233510,alcer@infonegocio.com,,Centre,Sí,Assistencials,Suport a malalties,41.1156231,1.2539265,4314820002,AJUNTAMENT DE TARRAGONA
369.0,Lliga contra el càncer de les comarques de Tarragona i de les terres de l'Ebre,Agustina Sirgo Rodríguez,"Avda de Catalunya, 11, entresol 43002 Tarragona",977232424 - 616757955,info@lligacontraelcancer.cat,,Eixample,No,Assistencials,Suport a malalties,41.1199058,1.2532098,4314820002,AJUNTAMENT DE TARRAGONA
436.0,ASSOCIACIÓ DE FAMILIARS DE MALALTS D'ALZHEIMER (AFAT),JAUME SOLE MARTI,"CM PONT DEL DIABLE, S/N 43007 TARRAGONA",977082305,afatarragona@yahoo.es,,Nord,No,Assistencials,Suport a malalties,41.1379035,1.2507022,4314820002,AJUNTAMENT DE TARRAGONA
524.0,ASSOCIACIÓ PARKINSON DE LES COMARQUES DE TARRAGONA,Mª DEL CARME MARTÍ BIOSCA,"CR. PRAT DE LA RIBA 39, (ICS),  43001 TARRAGONA",666492303,parkinsonapct@gmail.com,,Eixample,Sí,Assistencials,Suport a malalties,41.1182493,1.2459854,4314820002,AJUNTAMENT DE TARRAGONA
566.0,ASOCIACIÓN APYDA. ASOCIACIÓN DE PADRES DE HIJOS CON SÍNDROME DE HIPERACTIVIDAD Y/O DÉFICIT DE ATENCIÓN Y ADULTOS AFECTOS DE SHDA  DE LA PROVÍNCIA DE TARRAGONA (APHSHDAASHDAPT),TAMARA MARIA RUIZ PASCUAL,"Cr. FRANCESC BASTOS,19 (CASA DEL MAR) 43005 TARRAGONA",620863402,apyda@apyda.com,,Eixample,No,Assistencials,Suport a malalties,41.1138717,1.2415992,4314820002,AJUNTAMENT DE TARRAGONA
578.0,LLIGA REUMATOLÒGICA CATALANA - DELG.TARRAGONA,ESTHER GUERRERO SORRIBAS,"Cr. PORTELLA,NÚM.9 BAIXOS 43003 TARRAGONA",977225965,tarragona@lligareumatologica.org,PART ALTA,,Sí,Assistencials,Suport a malalties,41.1169245,1.2590198,4314820002,AJUNTAMENT DE TARRAGONA
635.0,Associació de Cardiopaties Congènites--AACIC,Àngels Estevez Roca,"C/ Fortuny, 23, 1er. Sala 9 Edif. Cooperativa Obrera 43003 Tarragona",661255717 - 934586653,infotarragona@aacic.org,CENTRE TARRAGONA,Centre,No,Assistencials,Suport a malalties,41.1146349,1.250495,4314820002,AJUNTAMENT DE TARRAGONA
650.0,Associació Familiars i Amics de Nens Oncològics de Catalunya-Del.Tarragona (Afanoc),Miguel Javaloy Serrano,"C/ Adrià, núm. 9, baixos 43004 Tarragona",977228712 - 676670941,tarragona@afanoc.org,CENTRE TARRAGONA,Centre,Sí,Assistencials,Suport a malalties,41.1051057,1.2463911,4314820002,AJUNTAMENT DE TARRAGONA
684.0,ASSOCIACIÓ DIABÈTICS DE LES COMARQUES TARRAGONINES,ANTONIO RODRÍGUEZ MORENO,"CR DE CRISTÒFOR COLOM, 17 - 1R 3ª 43001 TARRAGONA",977215003 - 606816903,diabeticostarragona@gmail.com,CENTRE TARRAGONA,Eixample,Sí,Assistencials,Suport a malalties,41.1158017,1.2477593,4314820002,AJUNTAMENT DE TARRAGONA
689.0,ASOCIACIÓN ESPÍRITU LIBRE,CARMEN  LLERINS ROMERO,"CR. FLORENCI VIVES,4 5È 1ª 43002 TARRAGONA",633886388,espíritulibre8@hotmail.com,,Eixample,No,Assistencials,Serveis Sanitaris,41.1214249,1.2532773,4314820002,AJUNTAMENT DE TARRAGONA
