Num_Registre,Nom,Responsable,Adreca,Telefon,Email,Barri,Districte_Govern,Desactualitzat,Seccio,Grup,ubicacio_location_lat,ubicacio_location_lng,CODI_ENS,NOM_ENS
14.0,ASSOCIACIÓ PROVINCIAL DE PARALISI CEREBRAL - LA MUNTANYETA,Rosa Maria Rizo Solanes,"Muntanya de Sant Pere, s/n 43007 TARRAGONA",977217604,appc@appctarragona.org,MONT SANT PERE SACELADES,Eixample,No,Assistencials,Serveis Sanitaris,41.1379271,1.293919,4314820002,AJUNTAMENT DE TARRAGONA
301.0,AV. Molnàs - Solimar,Anna MAria Sole Ramos,"C/Major, s/n 43007 Tarragona",,aavvsolimar@gmail.com,SOLIMAR,Llevant,No,Comunitàries / Cíviques,Associacions de Veïns,41.1355266,1.3061798,4314820002,AJUNTAMENT DE TARRAGONA
394.0,AV  Mas Vilà de Boscos de Tarragona,Josep Solé Carcolé,"C/Major, s/n  (Monnars) 43007 Tarragona",,boscos@favllevant.cat,MONNARS,Llevant,No,Comunitàries / Cíviques,Associacions de Veïns,41.1355266,1.3061798,4314820002,AJUNTAMENT DE TARRAGONA
487.0,AV El Centre de Boscos de Tarragona,Coral Cuadrada Majó,"C/ Pit Roig, núm. 29 43007 Tarragona",977207014,,BOSCOS DE TARRAGONA (ELS),Llevant,Sí,Comunitàries / Cíviques,Associacions de Veïns,41.1384522,1.2930536,4314820002,AJUNTAMENT DE TARRAGONA
542.0,El Pont - Suport a les persones amb retard mental,Pere Bronchales Martínez,"CR De Joan Molas i Sabaté, núm. 6-A, baixos 1a. 43007 Tarragona",977236670,elpont@tinet.org,,,No,Socials,Suport a discapacitats,41.1379271,1.293919,4314820002,AJUNTAMENT DE TARRAGONA
656.0,ASOCIACIÓN DE RESIDENTES BOLIVIANOS DE TARRAGONA,DALIA MALALE MALALE,"C/JOSEP PLA I CASA DE VALL,3 2ON 6ª 43007 TARRAGONA",626354348 - 660872956,aserbol-tarragona@hotmail.com,,,Sí,Cooperació / interacció,D'integració i cohesió,41.1379271,1.293919,4314820002,AJUNTAMENT DE TARRAGONA
676.0,AV. DE L'OLIVA CENTRE,Josep Mª Pavia Andreu,"CAMÍ DE L'ÀNGEL, 20-28 43007 TARRAGONA",609376009 ? 609343511,aavv.olivacentre@tinet.org,,,Sí,Comunitàries / Cíviques,Associacions de Veïns,41.1379271,1.293919,4314820002,AJUNTAMENT DE TARRAGONA
749.0,FEDERACIÓ ESPORTIVA CATALANA DE PARALÍTICS CEREBRALS,Nicolau Municio García,"Muntanya de Sant Pere , s/n 43007 Tarragona",933080522,fecpc@fecpc.cat,,,No,Esportives,Federacions Esportives,41.1379271,1.293919,4314820002,AJUNTAMENT DE TARRAGONA
756.0,FUNDACIÓ PRIVADA CATALANA AKWABA,BIBIANA MARIN MARTÍNEZ,"BARRI MOLNÀS,NÚM.18 43007 TARRAGONA",93 4407696,akwaba@fundacioakwaba.cat,MONNARS,,No,Cooperació / interacció,D'integració i cohesió,41.1379271,1.293919,4314820002,AJUNTAMENT DE TARRAGONA
766.0,ASSOCIACIÓ SENEGALESA DE TARRAGONA,Mor Talla Diao,PARCELES IBORRA S/N 43007 TARRAGONA,672558199,senegal_tarragona@yahoo.es,ARRABASSADA I SAVINOSA,,Sí,Socials,Altres entitats d'ajuda,41.1379271,1.293919,4314820002,AJUNTAMENT DE TARRAGONA
827.0,Associació Catalana de Dansa Lliure,Ernest Gatell i Roset,"Urb. els Pinars, num. 66 43007 Tarragona",617580995,associacio@dansalliure.cat,PINARS (ELS),Llevant,Sí,Culturals,Grups i Tallers de Teatre,41.1379271,1.293919,4314820002,AJUNTAMENT DE TARRAGONA
908.0,Associació de Veïns de l'Oliva,Juan Carlos Elijas Escorihuela,"Camí de l'Oliva, núm. 19,  43007 Tarragona",977217626,lolivaav@gmail.com,,,Sí,Comunitàries / Cíviques,Associacions de Veïns,41.1379271,1.293919,4314820002,AJUNTAMENT DE TARRAGONA
940.0,ASSOCIACIÓ GRUP ACOLLIDES I ADOPCIONS D'ANIMALS TARRAGONA,MERITXELL SALOMÓ TUSET,"Cr. Lluis Millet, 30 43007 TARRAGONA",659541817-678094239,gaiatgn@gmail.com,CAMPCLAR,Llevant,No,"Medi Ambient, Ecologia i Sostenibilitat",Protecció Animal / Espècies en perill,41.1388035,1.3016792,4314820002,AJUNTAMENT DE TARRAGONA
941.0,ASSOCIACIÓ AYUDANOS A AYUDAR,Sara Gonçalves Codina,"Bl. San matias, Esc. B, Pl. 5, Pta. 4 43007 TARRAGONA",676323576,pilarmoitagarcia@live.com,SANT PERE I SANT PAU,Nord,No,Socials,Pobresa i risc d'exclusió,41.1379271,1.293919,4314820002,AJUNTAMENT DE TARRAGONA
971.0,Tarragona pel Si,Jaume Morron Estadé,"C/Felix Ferrer Galcerán,3 43007 TARRAGONA",616529826,tarragonapelsi@gmail.com,SANT PERE I SANT PAU,Eixample,No,"Polítiques, Ideològiques i Religioses",Partits polítics,41.1379271,1.293919,4314820002,AJUNTAMENT DE TARRAGONA
1014.0,Associació de veïns Urb. Rodolat del Moro,Fernando Daniel Salinas Caceres,"Cr de les Violetes, Bloc 7, casa 36, 43007 Tarragona",64448264,fsalinascaceres@gmail.com,,,No,Comunitàries / Cíviques,Associacions de Veïns,41.1379271,1.293919,4314820002,AJUNTAMENT DE TARRAGONA
1046.0,ALIANZA INTERNACIONAL SIN FRONTERAS POR LOS DERECHOS Y LAS LIBERTADES,Aicha ElGourgi Bourzriaa,"C/ Isaac Albéniz, núm. 32 (Urb. Boscos de Tarragona) 43007 Tarragona",626973990,aidlmundial@gmail.com,,,No,Cooperació / interacció,D'integració i cohesió,41.1342166,1.2972467,4314820002,AJUNTAMENT DE TARRAGONA
